index,soleil
2071,-10.628799256721148
2072,0.10527005091468356
2073,10.63684605247706
2074,22.057628580646075
2075,33.704179820099725
2076,45.24208256907686
2077,56.14374344518737
2078,65.19413244537833
2079,69.50630034704066
2080,66.26274690618703
2081,57.701280523513155
2082,46.98133451923959
2083,35.50620046256113
2084,23.86480223129723
2085,12.403847358500133
2086,1.6023174391872823
2087,-9.04150532968739
2088,-18.18910111159711
2089,-25.612689779925127
2090,-30.620915825158242
2091,-32.555174690898305
2092,-31.103970869925003
2093,-26.504235950276342
2094,-19.38509655705487
2095,-10.447656567826769
2096,0.24278858617724636
2097,10.78617443511509
2098,22.19977456866156
2099,33.844803740456726
2100,45.389915420505545
2101,56.31252601959825
2102,65.40280118685355
2103,69.7491341726091
2104,66.47729956889259
2105,57.8728876536792
2106,47.12896347389107
2107,35.644698534385334
2108,24.003513409391918
2109,12.548892906066591
2110,1.7471286696273967
2111,-8.866899836578495
2112,-17.994480770578928
2113,-25.397017098601804
2114,-30.387885254933487
2115,-32.314729468877694
2116,-30.869536211716788
2117,-26.28650720726612
2118,-19.188571527277816
2119,-10.271766825120556
2120,0.37709796096510106
2121,10.930502741347032
2122,22.336831440291117
2123,33.980170724049295
2124,45.532180510145835
2125,56.47530081115391
2126,65.60524358564776
2127,69.9866170188627
2128,66.68773248960697
2129,58.04153324879466
2130,47.2744542208495
2131,35.78150702435067
2132,24.140707061957286
2133,12.692396138239253
2134,1.8910980570976637
2135,-8.694521607463052
2136,-17.80271285403695
2137,-25.18500131729314
2138,-30.159384550360805
2139,-32.07953234070329
2140,-30.640716922444827
2141,-26.074422262475494
2142,-18.99754099190202
2143,-10.10118826406333
2144,0.5081616910547048
2145,11.06978643111341
2146,22.468766481361836
2147,34.11025616210803
2148,45.66885701649393
2149,56.63203862267419
2150,65.80139718863708
2151,70.21867639030928
2152,66.8940316298273
2153,58.20723169409503
2154,47.41781785204086
2155,35.916624493140425
2156,24.276367270095793
2157,12.834325755958469
2158,2.034099867551776
2159,-8.52442848853479
2160,-17.613865649503644
2161,-24.976716189189187
2162,-29.93548672263537
2163,-31.849652036126763
2164,-30.417578445922196
2165,-25.868044504611213
2166,-18.812064762032932
2167,-9.9359744443887
2168,0.6358740665999729
2169,11.203986736198583
2170,22.59555286743045
2171,34.23504165015791
2172,45.799930668232335
2173,56.782717016463735
2174,65.99120474861628
2175,70.44523958779315
2176,67.09618007340875
2177,58.36999261885446
2178,47.559059712196856
2179,36.05004342400376
2180,24.410472030469776
2181,12.974644626240737
2182,2.176009782728907
2183,-8.356683276056197
2184,-17.428011572878873
2185,-24.772238545248474
2186,-29.716266626123794
2187,-31.62515772009588
2188,-30.200185084410048
2189,-25.6674346371041
2190,-18.63219869564917
2191,-9.776174040504253
2192,0.7600936632315872
2193,11.333071109437462
2194,22.717170152367704
2195,34.354515428887446
2196,45.9253940714408
2197,56.92732043790215
2198,66.17461398120055
2199,70.666232552106
2200,67.29415630473466
2201,58.52981928613203
2202,47.69817800539167
2203,36.18174899686618
2204,24.542992162125515
2205,13.113308787403732
2206,2.316703785564397
2207,-8.19135457869385
2208,-17.245228004216823
2209,-24.57164912628296
2210,-29.501801809936264
2211,-31.406119868603067
2212,-29.988600894989535
2213,-25.472651584229457
2214,-18.457995605923788
2215,-9.621831751097522
2216,0.8806638906919861
2217,11.457012271223203
2218,22.83360329499376
2219,34.4686713769349
2220,46.04524567886455
2221,57.06583922677851
2222,66.35157680768738
2223,70.88157936240914
2224,67.48793416063855
2225,58.686709011383556
2226,47.83516449826465
2227,36.31171995793505
2228,24.673892269025117
2229,13.250268449130497
2230,2.456058705048856
2231,-8.028515850223952
2232,-17.065596431006202
2233,-24.375031927570486
2234,-27.182443815250956
2235,-29.086726511159878
2236,-27.793948168350518
2237,-23.494288200340986
2238,-16.72829338004587
2239,-8.12711007347573
2240,2.05649586683301
2241,12.594439914402844
2242,23.875385884506773
2243,35.473149782057476
2244,47.09975092183097
2245,58.31733536865911
2246,68.05199732508655
2247,73.1329348792607
2248,69.60929090234504
2249,60.45233289184348
2250,49.41227493803114
2251,37.82803251327815
2252,26.206765341098457
2253,14.848406095820268
2254,4.094422103838148
2255,-6.17440015007529
2256,-15.055911865633862
2257,-22.219129732012227
2258,-27.042702257868562
2259,-28.951115879313658
2260,-27.669644789032574
2261,-23.38607164179505
2262,-16.637365970626586
2263,-8.052064977676899
2264,2.1139684332903164
2265,12.64570698520111
2266,23.919889071701792
2267,35.51455923351851
2268,47.14341957117704
2269,58.372534737773755
2270,68.13648523570707
2271,73.26155320188407
2272,69.74040894363003
2273,60.5661232625814
2274,49.51669157368516
2275,37.929691432190566
2276,26.309634323672284
2277,14.95487766869342
2278,4.2033793416351655
2279,-6.054940362186763
2280,-14.929390649649177
2281,-22.08697816427612
2282,-26.908830956683033
2283,-28.82188752556254
2284,-27.551890379341508
2285,-23.28425453411116
2286,-16.55250796749578
2287,-7.982709626892493
2288,2.166563267467625
2289,12.691935571153628
2290,23.95950190726705
2291,35.55110088610389
2292,47.18203535292243
2293,58.42216104755296
2294,68.21447442053173
2295,73.38351322285637
2296,69.86668938173273
2297,60.67655378552849
2298,49.618438128028785
2299,38.02889988485022
2300,26.409994263393514
2301,15.058595128913108
2302,4.309369532898346
2303,-5.939237416781396
2304,-14.807321082154383
2305,-21.9600453961114
2306,-26.780895394969303
2307,-28.699087295923846
2308,-27.440711155768213
2309,-23.188845144499822
2310,-16.473711212810926
2311,-7.919020657561576
2312,2.2142885914050154
2313,12.733175188296165
2314,23.994286461474644
2315,35.58284773790208
2316,47.21568006151253
2317,58.466297417007915
2318,68.28601606472382
2319,73.49876746777572
2320,69.98806738989116
2321,60.78356247466076
2322,49.71744418506191
2323,38.12557824566542
2324,26.50775786356139
2325,15.159465294786662
2326,4.412283825750799
2327,-5.827387574643973
2328,-14.689794764026216
2329,-21.838412437515906
2330,-26.658960049487103
2331,-28.58275963757873
2332,-27.336131524064847
2333,-23.099849521523776
2334,-16.400965033073543
2335,-7.8609720538071945
2336,2.257158796031904
2337,12.769477934489824
2338,24.024307156045086
2339,35.60987495032591
2340,47.244437595515876
2341,58.50502948697667
2342,68.35116545224618
2343,73.60727110564792
2344,70.104476187368
2345,60.88708487781734
2346,49.81363740867031
2347,38.219645639026034
2348,26.60283723185339
2349,15.257395023238093
2350,4.5120150746949
2351,-5.719485935158992
2352,-14.576901708075999
2353,-21.72215848059811
2354,-26.543087598850263
2355,-28.47294738635897
2356,-27.238174469282914
2357,-23.01727242974029
2358,-16.33425760905258
2359,-7.808536847755914
2360,2.2951922566489777
2361,12.800896382779898
2362,24.049628528982044
2363,35.632257540492084
2364,47.26839162849933
2365,58.53844319274011
2366,68.40998027873593
2367,73.70898214247464
2368,70.21584877447164
2369,60.9870563806386
2370,49.90694603242216
2371,38.31102248466981
2372,26.695146413320373
2373,15.352293682416688
2374,4.6084600604825665
2375,-5.615624232303451
2376,-14.468728393215384
2377,-21.611359327187078
2378,-26.4333378440222
2379,-28.369691276969775
2380,-27.1468616821339
2381,-22.94111803557334
2382,-16.273577117328486
2383,-7.7616886025879115
2384,2.3284093855714434
2385,12.827481685385637
2386,24.070313224262
2387,35.650068301718015
2388,47.287623526229034
2389,58.566622785109665
2390,68.46251919840623
2391,73.80386181133784
2392,70.32211975876352
2393,61.08341446919636
2394,49.99730124658979
2395,38.399632902895334
2396,26.78460376982883
2397,15.444075465468115
2398,4.701521577344205
2399,-5.515888763759365
2400,-14.365355914208152
2401,-21.506085842682694
2402,-26.32976656607874
2403,-28.2730292832507
2404,-27.06221340864367
2405,-22.871390224325598
2406,-16.218912429176758
2407,-7.720402399597571
2408,2.3568312210824898
2409,12.849282236338247
2410,24.08642055670904
2411,35.66337632166436
2412,47.302210858861365
2413,58.58964942280477
2414,68.50884081511498
2415,73.89187506316637
2416,70.4232268842458
2417,61.17610049596728
2418,50.084639000027465
2419,38.48540650257184
2420,26.871133730119798
2421,15.532661081898203
2422,4.791109957725096
2423,-5.420358872459062
2424,-14.266858603801547
2425,-21.406402772183775
2426,-26.23242458577569
2427,-28.18299596602544
2428,-26.98424810372359
2429,-22.80809254068016
2430,-16.17025328676788
2431,-7.684655194537051
2432,2.380478727686681
2433,12.866343100165528
2434,24.098005888605744
2435,35.672246325408096
2436,47.3122267360048
2437,58.607600532112286
2438,68.54900322573148
2439,73.97299103266378
2440,70.51911192004184
2441,61.26506055162769
2442,50.16890083295176
2443,38.56827917027064
2444,26.954667534877483
2445,15.617978461540279
2446,4.877143667180206
2447,-5.329106326564314
2448,-14.173303458153095
2449,-21.312368204793806
2450,-26.14135726353151
2451,-28.099622004016446
2452,-26.91298199324119
2453,-22.751227782266355
2454,-16.127589928757253
2455,-7.654425464991231
2456,2.3993729052318784
2457,12.878706340582005
2458,24.10512096129034
2459,35.676739006367164
2460,47.317740124406775
2461,58.62055006824686
2462,68.58306419291885
2463,74.04718337676096
2464,70.60972064700445
2465,61.35024516380122
2466,50.250033455119095
2467,38.64819258228475
2468,27.035142712469447
2469,15.69996221131417
2470,4.959548731920176
2471,-5.242195837284969
2472,-14.084750582475786
2473,-21.224033890079454
2474,-26.056604614648062
2475,-28.022934046018932
2476,-26.848428643636506
2477,-22.700797314070172
2478,-16.09091219511623
2479,-7.629692159436514
2480,2.413535718169025
2481,12.886412262697522
2482,24.107815197905136
2483,35.676912355228964
2484,47.31881714546041
2485,58.628569676345435
2486,68.61108191919777
2487,74.11443040687415
2488,70.69500183847306
2489,61.431607747202534
2490,50.32798702161934
2491,38.72509241179326
2492,27.112501260056593
2493,15.77855181290884
2494,5.038256976740762
2495,-5.159686717927336
2496,-14.001254672771568
2497,-21.14144643739417
2498,-25.97820209774298
2499,-27.952954980525202
2500,-26.790598674746246
2501,-22.656800271391226
2502,-16.06020832078721
2503,-7.610433179792599
2504,2.4229915961289086
2505,12.889501292907195
2506,24.106137687497014
2507,35.67282367423353
2508,47.31552303808719
2509,58.63173042324182
2510,68.6331161515204
2511,74.17471493089744
2512,70.77490540851605
2513,61.50910210269016
2514,50.402712465520075
2515,38.79892561469469
2516,27.186686937982333
2517,15.853688962859515
2518,5.113203458017794
2519,-5.081635324272022
2520,-13.922867223601102
2521,-21.064649164184168
2522,-25.9061819585917
2523,-27.88970464673079
2524,-26.739499792805443
2525,-22.619232972383955
2526,-16.035463844618775
2527,-7.596623920204081
2528,2.42776894560807
2529,12.888015858143827
2530,24.10013916319681
2531,35.66453157889767
2532,47.307924072737514
2533,58.63010443548066
2534,68.64922908921855
2535,74.22802374792272
2536,70.84938023646615
2537,61.582679704201524
2538,50.47415868712129
2539,38.86963762490569
2540,27.257642501994045
2541,15.925314873476406
2542,5.184323861837934
2543,-5.0080975387539945
2544,-13.849638808767144
2545,-20.99368408066281
2546,-25.8405747943731
2547,-27.833200871970647
2548,-26.69513725941781
2549,-22.588088863122962
2550,-16.016661133093766
2551,-7.588236480394716
2552,2.427901007027485
2553,12.882001501045814
2554,24.089873181651605
2555,35.65209716168296
2556,47.29608861531334
2557,58.62376569465831
2558,68.65948556534335
2559,74.27434686086107
2560,70.91837237959759
2561,61.65228767927779
2562,50.542270568383955
2563,38.93717042416978
2564,27.32530783094272
2565,15.993368458749254
2566,5.251552730808892
2567,-4.939130467667458
2568,-13.781620693575825
2569,-20.928593374133563
2570,-25.781410859863836
2571,-27.7834605427042
2572,-26.657514698228685
2573,-22.563359074154057
2574,-16.003779733647402
2575,-7.585239873006912
2576,2.423425681330184
2577,12.871506808741493
2578,24.075396056155537
2579,35.63558389194586
2580,47.28008693417987
2581,58.61278966327017
2582,68.66395234446226
2583,74.31367665417557
2584,70.98182426343914
2585,61.717868126738935
2586,50.60698841806358
2587,39.00146207594556
2588,27.38961951278717
2589,16.057785943790165
2590,5.314823039029312
2591,-4.874792856632029
2592,-13.718865296779668
2593,-20.869419945784088
2594,-25.728720691912237
2595,-27.74050032234022
2596,-26.626634895265422
2597,-22.54503328475951
2598,-15.996797283954308
2599,-7.587600971723839
2600,2.4143845621106528
2601,12.856582398858263
2602,24.05676580374449
2603,35.615056518682266
2604,47.25999005521308
2605,58.59725208474425
2606,68.6626969229543
2607,74.34600739142553
2608,71.03967500817787
2609,61.7793587572862
2610,50.66824876303816
2611,39.06244757961072
2612,27.450511720775594
2613,16.11850173207055
2614,5.374066960254804
2615,-4.815144339047431
2616,-13.661425568008433
2617,-20.816206968905252
2618,-25.68253491003764
2619,-27.704336734236737
2620,-26.60250017195695
2621,-22.533100353484866
2622,-15.995690351195483
2623,-7.595285502632247
2624,2.400821869168148
2625,12.837279745431964
2626,24.034040914701375
2627,35.59057980928546
2628,47.23586849826664
2629,58.577227763386176
2630,68.65578652705805
2631,74.37133528377981
2632,71.09186152320693
2633,61.83669422567159
2634,50.72598574821711
2635,39.12006029023114
2636,27.50791762523704
2637,16.175449784997042
2638,5.429217144668206
2639,-4.760244170831558
2640,-13.609353825744313
2641,-20.768996880930864
2642,-25.642883413522174
2643,-27.674985614174037
2644,-26.585112113300962
2645,-22.527548305950333
2646,-16.00043463219697
2647,-7.608258410071651
2648,2.3827839846467
2649,12.813650619876647
2650,24.00727974939556
2651,35.56221793708369
2652,47.20779168630842
2653,58.552790056656725
2654,68.64328783289481
2655,74.3896591023682
2656,71.13831974371489
2657,61.8898073270191
2658,50.78013228142421
2659,39.174233026678785
2660,27.56177047561241
2661,16.228564687219574
2662,5.4802077242942815
2663,-4.710150185534421
2664,-13.562700731502746
2665,-20.727830381998412
2666,-25.60979442555096
2667,-27.65246122825741
2668,-26.574470788295113
2669,-22.52836367009985
2670,-16.01100440088404
2671,-7.626483393590307
2672,2.3603198253570596
2673,12.785747433000642
2674,23.976540853955516
2675,35.53003478637922
2676,47.1758282700034
2677,58.52401124190698
2678,68.62526743048238
2679,74.40098103841363
2680,71.17898549288573
2681,61.938629547445
2682,50.830620445427286
2683,39.22489842158134
2684,27.612003931366925
2685,16.277781981102645
2686,5.526974650882919
2687,-4.6649183770260105
2688,-13.521514793331695
2689,-20.692745838622127
2690,-25.731231730805565
2691,-27.91582689248752
2692,-26.968648661442746
2693,-23.025224074842246
2694,-16.578128791707705
2695,-8.237091421972185
2696,1.7695983085076918
2697,12.14024122360111
2698,23.321683395350874
2699,34.87127559990434
2700,46.51558493059974
2701,57.86724728993373
2702,68.00430516701232
2703,73.9977304053076
2704,71.19253296224062
2705,62.162650504227365
2706,51.124367597838514
2707,39.53347842700208
2708,27.907838736559267
2709,16.54123152818459
2710,5.737006489685295
2711,-4.519909501007406
2712,-13.468804275921443
2713,-20.756882964336626
2714,-25.784819898090824
2715,-27.98198508044261
2716,-27.04419890311495
2717,-23.10594679201179
2718,-16.66040846348755
2719,-8.318665064348513
2720,1.6962750847726844
2721,12.06287144748542
2722,23.245664686407775
2723,34.79608991778997
2724,46.43994279299472
2725,57.788992496255965
2726,67.9211821955082
2727,73.92030982246571
2728,71.15233211575485
2729,62.148677858270624
2730,51.12036761190529
2731,39.53189931907721
2732,27.904728306888188
2733,16.533933707902953
2734,5.723481547384368
2735,-4.5424417095225955
2736,-13.50231813779095
2737,-20.803342029016353
2738,-25.845098724270326
2739,-28.054856455415038
2740,-27.126137163965193
2741,-23.192452831458816
2742,-16.74774411657606
2743,-8.40458311984127
2744,1.6197601541118352
2745,11.982293202929347
2746,23.166767756991625
2747,34.71820001912289
2748,46.3615350627153
2749,57.70751180694992
2750,67.83361161048671
2751,73.83638667707163
2752,71.10551906856689
2753,62.12927047035063
2754,51.11157023046514
2755,39.52573029755834
2756,27.896989046902366
2757,16.521817378660888
2758,5.704915204591531
2759,-4.570519265639949
2760,-13.541819525276978
2761,-20.856207128240428
2762,-25.912062719990907
2763,-28.134414659652805
2764,-27.21441584825433
2765,-23.284675682054804
2766,-16.840055032247353
2767,-8.494755963496901
2768,1.5401807126791216
2769,11.898601737117964
2770,23.085086108546793
2771,34.637696034070856
2772,46.280446919913366
2773,57.622884592553085
2774,67.7416694087186
2775,73.74602051793127
2776,71.05204946601822
2777,62.104341081159085
2778,51.09788651765251
2779,39.51488896876886
2780,27.884547243515883
2781,16.504818833030253
2782,5.681257225496473
2783,-4.604182474442221
2784,-13.587334385902297
2785,-20.915487964432565
2786,-25.98570345050958
2787,-28.22063149892073
2788,-27.308986646026018
2789,-23.382549194495517
2790,-16.937261895062043
2791,-8.589096380399132
2792,1.457663923130235
2793,11.811888107949082
2794,23.000708193828395
2795,34.554662272912466
2796,46.196757021748574
2797,57.53518322815572
2798,67.64542541105529
2799,73.64927142597341
2800,70.99188571360459
2801,62.07380867458734
2802,51.07923379926412
2803,39.499299487675415
2804,27.867335998362183
2805,16.48288134640759
2806,5.652464690145688
2807,-4.643464891859952
2808,-13.638882454012142
2809,-20.981188942382417
2810,-26.06600848350345
2811,-28.313476324411557
2812,-27.409800369090547
2813,-23.48600782638275
2814,-17.039287365506684
2815,-8.687520369448306
2816,1.3723361718812
2817,11.722238155437717
2818,22.913716351899012
2819,34.46917618004998
2820,46.110536534354075
2821,57.44447228612094
2822,67.5449427905082
2823,73.54620012422966
2824,70.92499814535734
2825,62.03759991047236
2826,51.05553703340075
2827,39.47889384625243
2828,27.845296439038698
2829,16.455956309726695
2830,5.618503063561161
2831,-4.688392344731566
2832,-13.696476353821563
2833,-21.05330837270172
2834,-26.152960707609544
2835,-28.412915486875477
2836,-27.516806547257872
2837,-23.594986368778738
2838,-17.146055903942383
2839,-8.789947032827081
2840,1.284323232854109
2841,11.629732581077636
2842,22.824186909030807
2843,34.381308478444126
2844,46.021849340848235
2845,57.350808842550215
2846,67.44027846688496
2847,73.43686818107757
2848,70.85136530607285
2849,61.99564934442165
2850,51.0267288873732
2851,39.45361184643581
2852,27.81837762022422
2853,16.42400308878338
2854,5.5793460638181624
2855,-4.738983089396628
2856,-13.76012172440556
2857,-21.131838519910026
2858,-26.246538265514232
2859,-28.518912119413347
2860,-27.6299530506525
2861,-23.709419421202607
2862,-17.257493127072728
2863,-8.896297832254044
2864,1.1937510126701847
2865,11.53444784262267
2866,22.732191135619615
2867,34.29112418052687
2868,45.93075309715104
2869,57.25424353636687
2870,67.33148401824738
2871,73.32133809021528
2872,70.77097338711167
2873,61.94789860661408
2874,50.992748736872535
2875,39.42340000609287
2876,27.78653538527386
2877,16.386987872134423
2878,5.534974583453655
2879,-4.795248892028816
2880,-13.829818183724418
2881,-21.216766383554425
2882,-26.34671506965106
2883,-28.63142632333804
2884,-27.7491859208199
2885,-23.829240897529118
2886,-17.373525046282126
2887,-9.00649562711426
2888,1.1007464082757763
2889,11.43645737283681
2890,22.637796552140184
2891,34.198683949081165
2892,45.837300605295596
2893,57.15482188767952
2894,67.2186066931884
2895,73.19967312759456
2896,70.68381513452258
2897,61.894295013513556
2898,50.95354111948542
2899,39.38820993977593
2900,27.749730718941674
2901,16.344882037651228
2902,5.485375160214751
2903,-4.857196550395147
2904,-13.905560717744715
2905,-21.3080748765679
2906,-26.45346168340463
2907,-28.75041567214417
2908,-27.874449467056323
2909,-23.954383745499534
2910,-17.494077482688986
2911,-9.120463855002667
2912,1.0054378204557861
2913,11.335832681675658
2914,22.541068109365668
2915,34.10404531792196
2916,45.7415410329582
2917,57.05258542511409
2918,67.10169019992594
2919,73.07193698464715
2920,70.58988860502716
2921,61.83479012495827
2922,50.909054181879
2923,39.34799676149011
2924,27.707928142576574
2925,16.297660558604736
2926,5.430538492907053
2927,-4.9248293962229255
2928,-13.987341073573113
2929,-21.405744052431114
2930,-26.56674630722192
2931,-28.875835889982007
2932,-28.005686604318164
2933,-24.08477996708668
2934,-17.619075826273498
2935,-9.238126098573986
2936,0.9079549840785283
2937,11.232644023895833
2938,22.44206892243428
2939,34.00726345426404
2940,45.6435206578647
2941,56.94757234656857
2942,66.98077507338391
2943,72.9381932211342
2944,70.4891960743508
2945,61.769338622130576
2946,50.85923851655885
2947,39.30271790379912
2948,27.661094526791643
2949,16.245300829242325
2950,5.3704583537385435
2951,-4.998148435804674
2952,-14.075148853833985
2953,-21.50975211738619
2954,-26.686535667087252
2955,-29.007641569293295
2956,-28.142839373842182
2957,-24.220360947501433
2958,-17.748445206609922
2959,-9.359406132478293
2960,0.8084278836577656
2961,11.126960499319136
2962,22.340860400915673
2963,33.908391301812955
2964,45.54328300173835
2965,56.8398175926884
2966,66.85589857620246
2967,72.7985046140905
2968,70.3817432823231
2969,61.69789773199031
2970,50.80404660815768
2971,39.2523325652433
2972,27.609198539774084
2973,16.187782104952007
2974,5.305131095220276
2975,-5.077152937460587
2976,-14.168972119527648
2977,-21.620076050767164
2978,-26.81279564128827
2979,-29.14578678750182
2980,-28.285849529769415
2981,-24.36105800387748
2982,-17.882111003324027
2983,-9.484228404304593
2984,0.7069846434408477
2985,11.018849621601712
2986,22.2375018288551
2987,33.80747916431728
2988,45.440868407192035
2989,56.72935241871441
2990,66.72709424149984
2991,72.65293254731455
2992,70.2675391302512
2993,61.62042726474302
2994,50.74343294639631
2995,39.19680183920238
2996,27.552210768562727
2997,16.125085610001694
2998,5.234555795631857
2999,-5.1618404048975925
3000,-14.268797429962333
3001,-21.7366917302792
3002,-26.94549149439456
3003,-29.290225459094636
3004,-28.43465900289446
3005,-24.506802939356735
3006,-18.019999469761878
3007,-9.61251870309144
3008,0.6037483872554967
3009,10.908376612857802
3010,22.132049646534767
3011,33.70457399458559
3012,45.33631335133516
3013,56.61620375858198
3014,66.59439135982386
3015,72.50153664807685
3016,70.14659584611289
3017,61.53689018313584
3018,50.67735466620891
3019,39.1360893605986
3020,27.490104356280632
3021,16.057195148664302
3022,5.158734912851839
3023,-5.252206050965437
3024,-14.374609388910644
3025,-21.859573582826247
3026,-27.084587664291078
3027,-29.440911287252874
3028,-28.58921002269421
3029,-24.65752832130476
3030,-18.162038133420353
3031,-9.74420464875828
3032,0.4988331203671731
3033,10.795603836797909
3034,22.024556872901947
3035,33.599718829820944
3036,45.2296499269032
3037,56.50039381557674
3038,66.45781478744765
3039,72.3443748536776
3040,70.0189294922157
3041,61.44725341544387
3042,50.60577238729835
3043,39.07016212200168
3044,27.422855791551527
3045,15.984097875236301
3046,5.077675110466153
3047,-5.348242074781355
3048,-14.4863899566795
3049,-21.988693945707887
3050,-27.230047201160957
3051,-29.597797306450587
3052,-28.749444781370755
3053,-24.813167265420837
3054,-18.308155686680145
3055,-9.879215659774484
3056,0.39233853070100283
3057,10.680590764325599
3058,21.91507306879036
3059,33.49295278647604
3060,45.12090590249115
3061,56.38194024750697
3062,66.31738535418454
3063,72.18150393284236
3064,69.88456055053238
3065,61.351488536159316
3066,50.528650825110375
3067,38.99899102909414
3068,27.350445431584827
3069,15.905784801820072
3070,4.991387871880015
3071,-5.449937129639771
3072,-14.604117879808285
3073,-22.124022450607416
3074,-27.38183110113315
3075,-29.76083517995102
3076,-28.915304717885423
3077,-24.973652731980543
3078,-18.458281305570797
3079,-10.01748229736442
3080,0.2843432784457216
3081,10.563394613840847
3082,21.803644993676514
3083,33.38431175025536
3084,45.01010547790477
3085,56.26085703119888
3086,66.17312085950375
3087,72.01298029195111
3088,69.7435143159819
3089,61.24957202571732
3090,50.445958909258934
3091,38.922550928694506
3092,27.27285749392454
3093,15.82225079462383
3094,4.89988965273923
3095,-5.557276225885013
3096,-14.727768492449098
3097,-22.265525681976985
3098,-27.539897795628264
3099,-29.92997450838254
3100,-29.086729668305946
3101,-25.138916563406628
3102,-18.612343623313034
3103,-10.15893519936812
3104,0.17489590875065358
3105,10.444071460685873
3106,21.690317739293995
3107,33.27382954393908
3108,44.897270493461356
3109,56.1371557288635
3110,66.025037353902
3111,71.83886078633634
3112,69.59582096910916
3113,61.14148509606937
3114,50.35766943704639
3115,38.840820178944
3116,27.19007959566127
3117,15.73349412819728
3118,4.80320163933572
3119,-5.670241043103139
3120,-14.8573138915365
3121,-22.413167171236264
3122,-27.70420291662039
3123,-30.105162347094375
3124,-29.263657152453018
3125,-25.308888594181425
3126,-18.770269722069877
3127,-10.303504003921791
3128,0.0640022548682962
3129,10.32267737899385
3130,21.57513589909135
3131,33.16153911693907
3132,44.7824216437452
3133,56.01084671818516
3134,65.87315029975676
3135,71.65920331589277
3136,69.44151541672548
3137,61.02721332086725
3138,50.26375856752145
3139,38.753780070549254
3140,27.1021021594129
3141,15.639515911043635
3142,4.70134940016137
3143,-5.788810381990854
3144,-14.992723276809237
3145,-22.566907578112822
3146,-30.38306423517976
3147,-32.90399936169237
3148,-32.03074894464298
3149,-27.909749349798908
3150,-21.136878534158495
3151,-12.43031632899704
3152,-2.4044219894327217
3153,8.584231063895487
3154,19.93112816184982
3155,31.553480490444418
3156,43.116435387259315
3157,54.13717011033608
3158,63.56128437402926
3159,68.84874605831241
3160,66.85701017267145
3161,58.97913217275696
3162,48.525323913680346
3163,37.13437276698549
3164,25.484274703463797
3165,13.946549944040974
3166,2.927022921515219
3167,-7.827009870196018
3168,-17.26885785557842
3169,-25.0985810534381
3170,-30.62871170106113
3171,-33.15684313010871
3172,-32.27655099408474
3173,-28.136633125437754
3174,-21.339722460917358
3175,-12.60981572222513
3176,-2.5643056615708026
3177,8.440598722398303
3178,19.795299961579406
3179,31.419807936458522
3180,42.97593178427466
3181,53.975823914901724
3182,63.35839198265642
3183,68.59844378270479
3184,66.61592663433007
3185,58.778797126452176
3186,48.35162886935574
3187,36.97212925350153
3188,25.323460590624492
3189,13.780545782513325
3190,2.7581744061666815
3191,-8.020821551731828
3192,-17.482064164652076
3193,-25.332427052283187
3194,-30.879672821212573
3195,-33.414653560903965
3196,-32.52659958106695
3197,-28.366845306598062
3198,-21.545033980986144
3199,-12.791118702255957
3200,-2.725549834216454
3201,8.295903621223712
3202,19.658405387779215
3203,31.284908785804443
3204,42.833792613907946
3205,53.81210055553779
3206,63.15205421941113
3207,68.34362094915032
3208,66.36917864290481
3209,58.572499004918946
3210,48.172269444656045
3211,36.80453929885134
3212,25.157515826892755
3213,13.609545606996114
3214,2.58520857593148
3215,-8.219712953984725
3216,-17.700455865774394
3217,-25.5715531827348
3218,-31.135871436839516
3219,-33.67734657473661
3220,-32.78080131297129
3221,-28.600287595052368
3222,-21.7527183978411
3223,-12.974141121012638
3224,-2.888084480045073
3225,8.15020287305921
3226,19.520483686164248
3227,31.14880713946796
3228,42.690028495255625
3229,53.64600362053721
3230,62.942290030356894
3231,68.0843458751644
3232,66.11685532962352
3233,58.360292961057496
3234,47.98727992911002
3235,36.631633536855254
3236,24.986475377108817
3237,13.433593537822665
3238,2.4082902537307733
3239,-8.423624443485343
3240,-17.923965442203762
3241,-25.815885726004964
3242,-31.397228617090857
3243,-33.94483647151979
3244,-33.03906229111524
3245,-28.836862311808733
3246,-21.962682719916508
3247,-13.158801421549233
3248,-3.051842783544587
3249,8.00355019217406
3250,19.38157037724159
3251,31.01152342435716
3252,42.544646720739806
3253,53.4775342235335
3254,62.7291173665245
3255,67.82068697516581
3256,65.85904898896366
3257,58.142240055208504
3258,47.79670064516387
3259,36.45344819693227
3260,24.810379372766267
3261,13.252738604245122
3262,2.2276061355435033
3263,-8.632492423043935
3264,-18.15252191047707
3265,-26.065348132824955
3266,-31.663663365053726
3267,-34.2170362574153
3268,-33.301288040773436
3269,-29.07647198235444
3270,-22.17483497976443
3271,-13.34501977129513
3272,-3.216760144913468
3273,7.855996971450384
3274,19.241698373027184
3275,30.87307551928987
3276,42.397652343383065
3277,53.30669197117249
3278,62.51255380298676
3279,67.55271260101486
3280,65.59585399576183
3281,57.91840589060278
3282,47.60057658853634
3283,36.27002376931397
3284,24.62927180981314
3285,13.067033496183774
3286,2.043366245934432
3287,-8.846250500189798
3288,-18.386051918987974
3289,-26.319862019181635
3290,-31.935093477171268
3291,-34.49385832600796
3292,-33.56738399498544
3293,-29.319019641092126
3294,-22.38908439773016
3295,-13.53271811751921
